0.587837837838; 70564.7211189; 3.04154362802; 50000.0; -40.2846402847; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 50000.0; -31.0779823943; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 50000.0; -21.8713245039; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 32000.0; -32.1535096081; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 32000.0; -24.1782888063; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 32000.0; -16.2030680045; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 38000.0; -34.7056929086; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 38000.0; -25.5997271072; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 38000.0; -16.4937613057; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 44000.0; -41.4913720761; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 44000.0; -33.5848672088; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 44000.0; -25.6783623415; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 44000.0; -17.7718574742; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 50000.0; -49.491298175; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 50000.0; -40.2846402847; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 50000.0; -31.0779823943; 0; ; 0; 0; 0
0.587837837838; 71099.8790087; 9.12463088405; 50000.0; -21.8713245039; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 32000.0; -32.1535096081; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 32000.0; -24.1782888063; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 32000.0; -16.2030680045; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 38000.0; -34.7056929086; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 38000.0; -25.5997271072; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 38000.0; -16.4937613057; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 44000.0; -41.4913720761; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 44000.0; -33.5848672088; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 44000.0; -25.6783623415; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 44000.0; -17.7718574742; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 50000.0; -49.491298175; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 50000.0; -40.2846402847; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 50000.0; -31.0779823943; 0; ; 0; 0; 0
0.587837837838; 71591.6083941; 15.2077181401; 50000.0; -21.8713245039; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 32000.0; -32.1535096081; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 32000.0; -24.1782888063; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 32000.0; -16.2030680045; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 38000.0; -34.7056929086; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 38000.0; -25.5997271072; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 38000.0; -16.4937613057; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 44000.0; -41.4913720761; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 44000.0; -33.5848672088; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 44000.0; -25.6783623415; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 44000.0; -17.7718574742; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 50000.0; -49.491298175; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 50000.0; -40.2846402847; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 50000.0; -31.0779823943; 0; ; 0; 0; 0
0.587837837838; 72084.9761643; 21.2908053961; 50000.0; -21.8713245039; 0; ; 0; 0; 0
